KBJD,raw_ap_chosen,post_decorr_ap_chosen,final_ap_chosen,err_ap_chosen,raw_ap_0,post_decorr_ap_0,final_ap_0,err_ap_0,raw_ap_1,post_decorr_ap_1,final_ap_1,err_ap_1,raw_ap_2,post_decorr_ap_2,final_ap_2,err_ap_2,raw_ap_3,post_decorr_ap_3,final_ap_3,err_ap_3,raw_ap_4,post_decorr_ap_4,final_ap_4,err_ap_4,raw_ap_5,post_decorr_ap_5,final_ap_5,err_ap_5,raw_ap_6,post_decorr_ap_6,final_ap_6,err_ap_6
2062.38870525,15.74449,16.12221,16.25055361143953,0.00925,15.74449,16.12221,16.25055361143953,0.00925,15.50733,15.74875,15.602492964292837,0.00823,15.30214,15.55575,15.42645667120969,0.00755,15.10954,15.30116,15.287885105224087,0.007,14.94391,15.12286,15.054788099589683,0.0066,14.80726,14.95242,14.762545874220452,0.00638,14.70861,15.02733,14.969321040879562,0.00634
2062.40913751,15.9805,16.062,16.09226754200914,0.01144,15.9805,16.062,16.09226754200914,0.01144,15.79258,15.69777,15.704151313133877,0.01065,15.63659,15.61594,15.468609367636844,0.01022,15.48414,15.36853,15.26319826559606,0.00982,15.34563,15.20023,15.069917231261552,0.0095,15.22709,15.01769,14.728275184121001,0.00935,15.14255,15.21996,14.992434487021013,0.00941
2062.42956958,16.26924,16.43681,16.65163188277758,0.01492,16.26924,16.43681,16.65163188277758,0.01492,16.14409,16.12338,16.325281380310237,0.01472,16.05172,16.16967,16.29750704229022,0.01498,15.95277,15.96492,15.922393626493623,0.01512,15.84791,15.83074,15.79472982331446,0.01508,15.75058,15.64471,15.608797891437938,0.01513,15.68494,15.79598,15.797874952957935,0.0155
2062.45000174,16.36945,16.63997,16.800087601802783,0.01561,16.36945,16.63997,16.800087601802783,0.01561,16.33481,16.40231,16.390841659825984,0.01673,16.36221,16.64417,16.545298573630554,0.019,16.39151,16.55581,16.463904804030175,0.02158,16.40138,16.53684,16.503273501225078,0.02392,16.40305,16.41982,16.31924567622817,0.02628,16.43247,16.58417,16.51810514036016,0.02939
2062.4704339,17.10411,17.26545,17.164736745997267,0.0322,17.10411,17.26545,17.164736745997267,0.0322,17.29625,17.26953,17.264017147512895,0.04253,17.67925,17.78179,17.778762999030974,0.06704,18.28071,18.2779,18.346018323765126,0.129,19.07729,19.0459,18.88901657066047,0.29526,20.55268,20.43493,20.25485734790862,1.26095,,,,
2062.49086607,17.89049,18.09132,18.12749733942496,0.06656,17.89049,18.09132,18.12749733942496,0.06656,19.3095,19.31668,19.42623786489304,0.27211,,,,,,,,,,,,,,,,,,,,
2062.51129823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.53173039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.55216255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.57259471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.59302687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.61345903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.63389119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.65432345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.6747555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.69518776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.71561992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.73605198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.75648423,15.43503,15.50154,15.473446062801195,0.00639,15.43503,15.50154,15.473446062801195,0.00639,15.20156,15.09772,15.426202180981019,0.0057,15.00158,14.89311,14.865528069257854,0.00526,14.81562,14.66513,14.559259902764754,0.0049,14.65659,14.47003,14.18004298836121,0.00465,14.52665,14.16744,14.18142259401038,0.00452,14.43088,14.1306,14.045977349557456,0.0045
2062.77691639,14.56439,14.74682,14.759043030099432,0.00285,14.56439,14.74682,14.759043030099432,0.00285,14.28747,14.21456,14.290707759724038,0.00245,14.05464,14.23159,14.11924425995398,0.00219,13.84731,13.84361,13.67192976045063,0.002,13.67988,13.66542,13.673384159821085,0.00188,13.54783,13.31457,13.354740918127545,0.00182,13.44989,13.20523,13.066242665602886,0.00181
2062.79734844,14.73827,15.15133,15.243307257421405,0.00332,14.73827,15.15133,15.243307257421405,0.00332,14.46779,14.65926,14.772400257914267,0.00286,14.24154,14.6015,14.53994658783599,0.00258,14.03937,14.40127,14.394154300581702,0.00236,13.87557,14.23043,14.209068196977235,0.00223,13.74619,13.93644,13.92908693929433,0.00217,13.65019,13.82893,13.696812068856506,0.00216
